"001","SC","US-INDEX","DOW30","AMZN","AXP","AMGN","AAPL","BA","CAT","CSCO","CVX","GS","HD","HON","IBM","INTC","JNJ","KO","JPM","MCD","MMM","MRK","MSFT","NKE","PG","TRV","UNH","CRM","VZ","V","WMT","DIS","DOW"
"002","SC","US-INDEX","NQ100","ADBE","ADP","ABNB","GOOGL","GOOG","AMZN","AMD","AEP","AMGN","ADI","ANSS","AAPL","AMAT","ASML","AZN","TEAM","ADSK","BKR","BIIB","BKNG","AVGO","CDNS","CDW","CHTR","CTAS","CSCO","CCEP","CTSH","CMCSA","CEG","CPRT","CSGP","COST","CRWD","CSX","DDOG","DXCM","FANG","DLTR","DASH","EA","EXC","FAST","FTNT","GEHC","GILD","GFS","HON","IDXX","ILMN","INTC","INTU","ISRG","KDP","KLAC","KHC","LRCX","LIN","LULU","MAR","MRVL","MELI","META","MCHP","MU","MSFT","MRNA","MDLZ","MDB","MNST","NFLX","NVDA","NXPI","ORLY","ODFL","ON","PCAR","PANW","PAYX","PYPL","PDD","PEP","QCOM","REGN","ROP","ROST","SIRI","SBUX","SNPS","TTWO","TMUS","TSLA","TXN","TTD","VRSK","VRTX","WBA","WBD","WDAY","XEL","ZS"
"003","SC","US-INDEX","SP500","MMM","AOS","ABT","ABBV","ACN","ADBE","AMD","AES","AFL","A","APD","ABNB","AKAM","ALB","ARE","ALGN","ALLE","LNT","ALL","GOOGL","GOOG","MO","AMZN","AMCR","AEE","AAL","AEP","AXP","AIG","AMT","AWK","AMP","AME","AMGN","APH","ADI","ANSS","AON","APA","AAPL","AMAT","APTV","ACGL","ADM","ANET","AJG","AIZ","T","ATO","ADSK","ADP","AZO","AVB","AVY","AXON","BKR","BALL","BAC","BK","BBWI","BAX","BDX","BRK.B","BBY","BIO","TECH","BIIB","BLK","BX","BA","BKNG","BWA","BXP","BSX","BMY","AVGO","BR","BRO","BF.B","BLDR","BG","CDNS","CZR","CPT","CPB","COF","CAH","KMX","CCL","CARR","CTLT","CAT","CBOE","CBRE","CDW","CE","COR","CNC","CNP","CF","CHRW","CRL","SCHW","CHTR","CVX","CMG","CB","CHD","CI","CINF","CTAS","CSCO","C","CFG","CLX","CME","CMS","KO","CTSH","CL","CMCSA","CMA","CAG","COP","ED","STZ","CEG","COO","CPRT","GLW","CPAY","CTVA","CSGP","COST","CTRA","CCI","CSX","CMI","CVS","DHR","DRI","DVA","DAY","DECK","DE","DAL","DVN","DXCM","FANG","DLR","DFS","DG","DLTR","D","DPZ","DOV","DOW","DHI","DTE","DUK","DD","EMN","ETN","EBAY","ECL","EIX","EW","EA","ELV","LLY","EMR","ENPH","ETR","EOG","EPAM","EQT","EFX","EQIX","EQR","ESS","EL","ETSY","EG","EVRG","ES","EXC","EXPE","EXPD","EXR","XOM","FFIV","FDS","FICO","FAST","FRT","FDX","FIS","FITB","FSLR","FE","FI","FMC","F","FTNT","FTV","FOXA","FOX","BEN","FCX","GRMN","IT","GE","GEHC","GEV","GEN","GNRC","GD","GIS","GM","GPC","GILD","GPN","GL","GS","HAL","HIG","HAS","HCA","DOC","HSIC","HSY","HES","HPE","HLT","HOLX","HD","HON","HRL","HST","HWM","HPQ","HUBB","HUM","HBAN","HII","IBM","IEX","IDXX","ITW","ILMN","INCY","IR","PODD","INTC","ICE","IFF","IP","IPG","INTU","ISRG","IVZ","INVH","IQV","IRM","JBHT","JBL","JKHY","J","JNJ","JCI","JPM","JNPR","K","KVUE","KDP","KEY","KEYS","KMB","KIM","KMI","KLAC","KHC","KR","LHX","LH","LRCX","LW","LVS","LDOS","LEN","LIN","LYV","LKQ","LMT","L","LOW","LULU","LYB","MTB","MRO","MPC","MKTX","MAR","MMC","MLM","MAS","MA","MTCH","MKC","MCD","MCK","MDT","MRK","META","MET","MTD","MGM","MCHP","MU","MSFT","MAA","MRNA","MHK","MOH","TAP","MDLZ","MPWR","MNST","MCO","MS","MOS","MSI","MSCI","NDAQ","NTAP","NFLX","NEM","NWSA","NWS","NEE","NKE","NI","NDSN","NSC","NTRS","NOC","NCLH","NRG","NUE","NVDA","NVR","NXPI","ORLY","OXY","ODFL","OMC","ON","OKE","ORCL","OTIS","PCAR","PKG","PANW","PARA","PH","PAYX","PAYC","PYPL","PNR","PEP","PFE","PCG","PM","PSX","PNW","PNC","POOL","PPG","PPL","PFG","PG","PGR","PLD","PRU","PEG","PTC","PSA","PHM","QRVO","PWR","QCOM","DGX","RL","RJF","RTX","O","REG","REGN","RF","RSG","RMD","RVTY","RHI","ROK","ROL","ROP","ROST","RCL","SPGI","CRM","SBAC","SLB","STX","SRE","NOW","SHW","SPG","SWKS","SJM","SNA","SOLV","SO","LUV","SWK","SBUX","STT","STLD","STE","SYK","SMCI","SYF","SNPS","SYY","TMUS","TROW","TTWO","TPR","TRGP","TGT","TEL","TDY","TFX","TER","TSLA","TXN","TXT","TMO","TJX","TSCO","TT","TDG","TRV","TRMB","TFC","TYL","TSN","USB","UBER","UDR","ULTA","UNP","UAL","UPS","URI","UNH","UHS","VLO","VTR","VLTO","VRSN","VRSK","VZ","VRTX","VTRS","VICI","V","VST","VMC","WRB","GWW","WAB","WBA","WMT","DIS","WBD","WM","WAT","WEC","WFC","WELL","WST","WDC","WRK","WY","WMB","WTW","WYNN","XEL","XYL","YUM","ZBRA","ZBH","ZTS"
"100","SC","US-ROUTINE","STANLEY01","MSFT","CPNG","TECK","VST","NTRA","NVDA","COHR","GE","WWD","STX","ANET","FLEX","ZI","NWSA","DFS","VRT","KMI","FCX","KBR","MRVL","WAB","LLY","PANW","CCJ","META","NWS","KEY","C","DAKT","MSGE","OPCH","AAPL","CNK","PLTR","STLA","SPHR","COF","KRE","IQV","CRNX","BAH","OZK","ARGT","BMA","BCS","SANA","RDDT","FUSN","SLN","TTWO"
"101","SC","US-ROUTINE","ROUTINE-TECH","AAPL","ADBE","AMZN","AMD","AVGO","CRM","GOOGL","IBM","META","MSFT","NFLX","Now","NVDA","SHOP","TSLA"
"102","SC","US-ROUTINE","ROUTINE-NON-TECH","BA","BAC","CAT","COST","F","GE","GS","HD","JPM","KO","MA","MCD","MMM","NOW","PG","SHW","UNH","XOM","OXY","V"
"103","SC","US-ROUTINE","ROUTINE-ETF","AIQ","BLOK","BOTZ","CIBR","COPX","FX","GDX","IBB","IGV","HI","ITA","KBWB","KWEB","NLR","PAVE","SMH","TAN","TLT","URA","VNQ","XHB","XLY"
"301","SC","US-AI-ROUTINE","SEMI","AMAT","AMD","ARM","ASML","AVGO","CDNS","ENTG","KLAC","LRCX","MCHP","MKSI","MPWR","MRVL","Mu","NVDA","NXPI","Qcom","SNPS","TER","TSM","TXN"
"302","SC","US-AI-ROUTINE","COMP HW","ANET","DELL","HPE","HPQ","NTAP","PSTG","SMCI","STX","WDC"
"303","SC","US-AI-ROUTINE","ROBOTICS","CGNX","HON","ISRG","PRCT","ROK","SYK","SYM"
"304","SC","US-AI-ROUTINE","COOLING","CARR","FIX","GTES","LII","LMB","MOD"
"305","SC","US-AI-ROUTINE","POWER","AEP","APH","BE","CEG","COHR","D","DUK","EME","ETN","FLEX","GEV","HUBB","NEE","NRG","NVT","POWL","PWR","SO","SRE","VRT","VST"
"306","SC","US-AI-ROUTINE","ALT ENERGY","CCJ","DNN","ENPH","FSLR","NXT"
"307","SC","US-AI-ROUTINE","WATER SUPPLY","AWK","DHR","ECL","TMO","XYL"
"308","SC","US-AI-ROUTINE","COPPER","FCX","HBM","SCCO","TECK"
"309","SC","US-AI-ROUTINE","SOFTWARE","ADSK","CDNS","CRWD","CVLT","EA","FICO","MSFT","ORCL","PANW","PLTR","SNPS","TTD","ZS"
"314","SC","US-AI-ROUTINE","APPLE-AI","AAPL","ARM","ASX","AVGO","CRUS","GLW","MU","QCOM","QRVO","SWKS","TSM","TXN"
"310","SC","US-OTH-ROUTINE","CRYPTO","CLSK","COIN","HOOD","MARA","MSTR"
"311","SC","US-OTH-ROUTINE","SHIPPING","ZIM","CMRE","FRO","GOGL","INSW","LPG","MATX","SBLK","TNK"
"312","SC","US-OTH-ROUTINE","OTHERS01","CMG","DPZ","ELF","ABBV","LOCO","RDDT","SPOT"
"313","SC","US-OTH-ROUTINE","未來股王","TosT","oxy","snow","ZL","cFLT","ENPH","NU","S","Lscc","MNDY","sHoP","ceLH","CRWD","NET","PLTR","AFRM","BNTX","DDOG","DLO","GLBE","GTLB","HUBS","LILM","OKTA","TWLO","AAPL","TSLA","MSFT","SQ"
"314","SC","US-OTH-ROUTINE","CHINA-HK","BABA","NTES","JD","TCOM","BIDU","PUK","TME","LI","BEKE","ZTO","EDU","YUMC","HTHT","NIO","FUTU","YMM","BZ","XPEV","VIPS","BILI","TAL","MNSO","IQ","ATHM","MLCO","QFIN","HCM","RLX","LU","SIMO","ZKH","ATAT","HPH"
"801","SC","US-FOCUS-LIST","Commodity ETF","CTA","SLV","CEF","$CRB","DJP","GDX","LAND","XME","URA","$WTIC","XLE","MOO"
"802","SC","US-FOCUS-LIST","US Market ETF","XLK","XLP","ARKK","SPMO","VOO","MTUM","EQAL","VYM","IWM","XMMO","XLF","BRK/B"
"803","SC","US-FOCUS-LIST","World Market ETF","$TWII","$MERV","$NIKK","$HSI","$DAX","ASHR","$SPUK","$BVSP","$CAC","$NIFTY","$KOSPI"
"804","SC","US-FOCUS-LIST","Asia Market ETF","EWJV","EWT","INDA","VNM","AVDV","SMIN","IEMG","EWZ","KWEB","IDOG","EIDO","EWW"
"805","SC","US-FOCUS-LIST","Interest Sensitive ETF","KRE","XHB","IGV","VNQ"
"205","SC","US-SECTOR","Bond Yield","$UST7Y","$UST6M","$UST5Y","$UST3Y","$UST3M","$UST30Y","$UST2Y","$UST20Y","$UST1Y","$UST1M","$UST10Y","$USB"
"201","SC","US-SECTOR","Sector","XLY","XLC","XLK","XLI","XLB","XLE","XLP","XLV","XLU","XLF","XLRE"
"202","SC","US-SECTOR","Equal Weight","RSP","RSPC","RSPD","RSPS","RSPG","RSPF","RSPH","RSPN","RSPM","RSPR","RSPT","RSPU"
"203","SC","US-SECTOR","Sector & Equal","XLY","XLC","XLK","XLI","XLB","XLE","XLP","XLV","XLU","XLF","XLRE","RSP","RSPC","RSPD","RSPS","RSPG","RSPF","RSPH","RSPN","RSPM","RSPR","RSPT","RSPU"
"204","SC","US-SECTOR","Crypto Currency","$BTCUSD","$ETHUSD","$XRPUSD","$BCHUSD","$USDTUSD","$LTCUSD","$BNBUSD","$LINKUSD","$TRXUSD","$XLMUSD","$XMRUSD","$DOGEUSD"
"900","HK","HK-THEME","港股活躍股票","0941.HK","0700.HK","0939.HK","0883.HK","1211.HK","2020.HK","2018.HK","1088.HK","2057.HK","1929.HK","0016.HK","9633.HK","1698.HK","0293.HK","0002.HK","0066.HK","6160.HK","0267.HK","1299.HK","0388.HK","9988.HK","9961.HK","3311.HK","1398.HK","3988.HK","3968.HK","2328.HK","2057.HK","9618.HK","9987.HK","1211.HK","0780.HK"
"901","HK","HK-THEME","港股人工智能股票","0992.HK","1797.HK","1810.HK","1024.HK","9999.HK","2015.HK","9868.HK","1729.HK","0285.HK","1415.HK","6088.HK","2018.HK"